Model's parameters: 
{'source': PosixPath('/home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4'), 'classes': [0], 'project': '/home/lucas/Documents/computer_vision/src/src/computer_vision/experimentation/predict', 'name': 'GX010126', 'stream': True, 'save': False, 'save_txt': True, 'save_conf': True, 'show': False}

video 1/1 (frame 6889/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 19.1ms
video 1/1 (frame 6890/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.2ms
video 1/1 (frame 6891/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6892/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.9ms
video 1/1 (frame 6893/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.9ms
video 1/1 (frame 6894/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 17.2ms
video 1/1 (frame 6895/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 36.4ms
video 1/1 (frame 6896/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 32.9ms
video 1/1 (frame 6897/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 19.9ms
video 1/1 (frame 6898/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6899/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.9ms
video 1/1 (frame 6900/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6901/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6902/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6903/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.6ms
video 1/1 (frame 6904/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 6905/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 23.2ms
video 1/1 (frame 6906/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 6907/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.1ms
video 1/1 (frame 6908/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6909/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 15.8ms
video 1/1 (frame 6910/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6911/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 24.2ms
video 1/1 (frame 6912/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 31.0ms
video 1/1 (frame 6913/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 50.1ms
video 1/1 (frame 6914/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6915/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6916/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6917/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6918/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 18.9ms
video 1/1 (frame 6919/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 16.6ms
video 1/1 (frame 6920/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6921/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.3ms
video 1/1 (frame 6922/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6923/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6924/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6925/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 18.9ms
video 1/1 (frame 6926/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 20.9ms
video 1/1 (frame 6927/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6928/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.4ms
video 1/1 (frame 6929/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.9ms
video 1/1 (frame 6930/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.6ms
video 1/1 (frame 6931/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 26.9ms
video 1/1 (frame 6932/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 18.5ms
video 1/1 (frame 6933/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6934/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6935/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 15.0ms
video 1/1 (frame 6936/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 15.8ms
video 1/1 (frame 6937/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.1ms
video 1/1 (frame 6938/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.7ms
video 1/1 (frame 6939/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.4ms
video 1/1 (frame 6940/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 14.8ms
video 1/1 (frame 6941/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.2ms
video 1/1 (frame 6942/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6943/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6944/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 6945/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 6946/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 20.2ms
video 1/1 (frame 6947/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 40.6ms
video 1/1 (frame 6948/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 16.5ms
video 1/1 (frame 6949/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 26.4ms
video 1/1 (frame 6950/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6951/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6952/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 14.4ms
video 1/1 (frame 6953/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6954/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6955/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.9ms
video 1/1 (frame 6956/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 23.9ms
video 1/1 (frame 6957/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6958/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 38.6ms
video 1/1 (frame 6959/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 22.2ms
video 1/1 (frame 6960/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 20.1ms
video 1/1 (frame 6961/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.9ms
video 1/1 (frame 6962/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.8ms
video 1/1 (frame 6963/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 18.2ms
video 1/1 (frame 6964/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6965/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6966/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6967/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6968/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6969/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 6970/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 6971/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 6972/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6973/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.0ms
video 1/1 (frame 6974/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.3ms
video 1/1 (frame 6975/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.8ms
video 1/1 (frame 6976/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 15.7ms
video 1/1 (frame 6977/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.4ms
video 1/1 (frame 6978/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 14.9ms
video 1/1 (frame 6979/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 16.0ms
video 1/1 (frame 6980/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 6981/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 6982/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.0ms
video 1/1 (frame 6983/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.4ms
video 1/1 (frame 6984/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.9ms
video 1/1 (frame 6985/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 14.6ms
video 1/1 (frame 6986/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 15.3ms
video 1/1 (frame 6987/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 14.5ms
video 1/1 (frame 6988/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 43.0ms
video 1/1 (frame 6989/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.4ms
video 1/1 (frame 6990/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.6ms
video 1/1 (frame 6991/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 15.3ms
video 1/1 (frame 6992/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.3ms
video 1/1 (frame 6993/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.5ms
video 1/1 (frame 6994/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.9ms
video 1/1 (frame 6995/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 14.0ms
video 1/1 (frame 6996/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 14.0ms
video 1/1 (frame 6997/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6998/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 6999/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 7000/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 7001/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.1ms
video 1/1 (frame 7002/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 18.3ms
video 1/1 (frame 7003/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 18.1ms
video 1/1 (frame 7004/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 26.2ms
video 1/1 (frame 7005/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.3ms
video 1/1 (frame 7006/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 39.6ms
video 1/1 (frame 7007/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 24.0ms
video 1/1 (frame 7008/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 7009/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 7010/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7011/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7012/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 7013/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.9ms
video 1/1 (frame 7014/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7015/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7016/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7017/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 36.9ms
video 1/1 (frame 7018/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 39.5ms
video 1/1 (frame 7019/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 27.9ms
video 1/1 (frame 7020/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.8ms
video 1/1 (frame 7021/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 13.0ms
video 1/1 (frame 7022/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.8ms
video 1/1 (frame 7023/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.9ms
video 1/1 (frame 7024/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.0ms
video 1/1 (frame 7025/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.7ms
video 1/1 (frame 7026/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 21.4ms
video 1/1 (frame 7027/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7028/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7029/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7030/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7031/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 12.3ms
video 1/1 (frame 7032/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 28.8ms
video 1/1 (frame 7033/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 38.5ms
video 1/1 (frame 7034/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.6ms
video 1/1 (frame 7035/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.9ms
video 1/1 (frame 7036/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.8ms
video 1/1 (frame 7037/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 7038/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 15.6ms
video 1/1 (frame 7039/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 20.1ms
video 1/1 (frame 7040/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 20.1ms
video 1/1 (frame 7041/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 15.0ms
video 1/1 (frame 7042/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
video 1/1 (frame 7043/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 7044/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.5ms
video 1/1 (frame 7045/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 1 person, 11.8ms
video 1/1 (frame 7046/40362) /home/lucas/Documents/computer_vision/videos/chantier_1/GX010126.MP4: 384x640 2 persons, 11.5ms
